movieId,title,genres,tmdbId,tags_text,n_ratings,avg_rating,tmdb_page_url,poster_url,doc_text
7040,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller,9846,"",1,2.5,https://www.themoviedb.org/movie/9846,https://image.tmdb.org/t/p/w342/2iW3pSihBIhXjnBQmUJ0mAiZbB5.jpg,Title: To Live and Die in L.A. (1985) | Genres: Action|Crime|Drama|Thriller | Tags:  | Avg rating: 2.5 (1 ratings)
7041,Trapped in Paradise (1994),Comedy|Crime,23719,"",1,2.5,https://www.themoviedb.org/movie/23719,https://image.tmdb.org/t/p/w342/A8SyaIUq9d83ZNAwsvVo6TrOA2U.jpg,Title: Trapped in Paradise (1994) | Genres: Comedy|Crime | Tags:  | Avg rating: 2.5 (1 ratings)
7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller,483,"",5,3.8,https://www.themoviedb.org/movie/483,https://image.tmdb.org/t/p/w342/uLUFI5sJIfWrBUWB2Y1dEuyvvVy.jpg,Title: Wild at Heart (1990) | Genres: Crime|Drama|Mystery|Romance|Thriller | Tags:  | Avg rating: 3.8 (5 ratings)
7045,"Witches, The (1990)",Children|Fantasy,10166,"",3,3.1666666666666665,https://www.themoviedb.org/movie/10166,https://image.tmdb.org/t/p/w342/mPYBjVkeHakkPGY7WaKyyNU4RWm.jpg,"Title: Witches, The (1990) | Genres: Children|Fantasy | Tags:  | Avg rating: 3.1666666666666665 (3 ratings)"
7046,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller,6069,"",11,2.5,https://www.themoviedb.org/movie/6069,https://image.tmdb.org/t/p/w342/p5OivnZuXfy5E3BKKFIeSidmwys.jpg,"Title: Witches of Eastwick, The (1987) | Genres: Comedy|Fantasy|Horror|Thriller | Tags:  | Avg rating: 2.5 (11 ratings)"
7047,Year of the Dragon (1985),Action|Crime|Drama,11018,"",1,2.5,https://www.themoviedb.org/movie/11018,https://image.tmdb.org/t/p/w342/c8SfIgwR5mfu0c0qTBKbsvBfecJ.jpg,Title: Year of the Dragon (1985) | Genres: Action|Crime|Drama | Tags:  | Avg rating: 2.5 (1 ratings)
7048,Nothing to Lose (1997),Action|Adventure|Comedy|Crime,11676,"",4,3.375,https://www.themoviedb.org/movie/11676,https://image.tmdb.org/t/p/w342/5al8I28ufKJDxGWDcNGw6xCkZHH.jpg,Title: Nothing to Lose (1997) | Genres: Action|Adventure|Comedy|Crime | Tags:  | Avg rating: 3.375 (4 ratings)
7049,Flying Down to Rio (1933),Comedy|Musical|Romance,28293,Astaire and Rogers,1,3.0,https://www.themoviedb.org/movie/28293,https://image.tmdb.org/t/p/w342/zKBXy84eN6tgwXaYsiFSCgq0GBc.jpg,Title: Flying Down to Rio (1933) | Genres: Comedy|Musical|Romance | Tags: Astaire and Rogers | Avg rating: 3.0 (1 ratings)
7050,Follow the Fleet (1936),Comedy|Musical|Romance,28292,Astaire and Rogers,2,3.75,https://www.themoviedb.org/movie/28292,https://image.tmdb.org/t/p/w342/ffOCDi0mnG7AuvQ8i8qjWtmkMVq.jpg,Title: Follow the Fleet (1936) | Genres: Comedy|Musical|Romance | Tags: Astaire and Rogers | Avg rating: 3.75 (2 ratings)
7051,"What's New, Pussycat (1965)",Comedy,3681,"",2,3.5,https://www.themoviedb.org/movie/3681,https://image.tmdb.org/t/p/w342/Q5peiUuZaTK5DdwIsp5Lrvkeh8.jpg,"Title: What's New, Pussycat (1965) | Genres: Comedy | Tags:  | Avg rating: 3.5 (2 ratings)"
7052,Mary of Scotland (1936),Drama,43875,"",1,3.0,https://www.themoviedb.org/movie/43875,https://image.tmdb.org/t/p/w342/AKInVpVxnGQLSrmnOUoqTlCtdm.jpg,Title: Mary of Scotland (1936) | Genres: Drama | Tags:  | Avg rating: 3.0 (1 ratings)
7053,Roberta (1935),Comedy|Musical|Romance,31798,Astaire and Rogers,1,4.0,https://www.themoviedb.org/movie/31798,https://image.tmdb.org/t/p/w342/i4apYC87andlqfn5IhbxZN3b8Up.jpg,Title: Roberta (1935) | Genres: Comedy|Musical|Romance | Tags: Astaire and Rogers | Avg rating: 4.0 (1 ratings)
7054,Little Women (1949),Drama,43436,"",2,3.5,https://www.themoviedb.org/movie/43436,https://image.tmdb.org/t/p/w342/qrshhX8dywIOljtITGHGNK6TJcB.jpg,Title: Little Women (1949) | Genres: Drama | Tags:  | Avg rating: 3.5 (2 ratings)
7055,Swing Time (1936),Comedy|Musical|Romance,20325,Astaire and Rogers,1,4.0,https://www.themoviedb.org/movie/20325,https://image.tmdb.org/t/p/w342/yjoduUg87Tz1EPn7cTVKAa34uBG.jpg,Title: Swing Time (1936) | Genres: Comedy|Musical|Romance | Tags: Astaire and Rogers | Avg rating: 4.0 (1 ratings)
7056,"Public Enemy, The (1931)",Action|Crime|Drama,17687,"",2,4.25,https://www.themoviedb.org/movie/17687,https://image.tmdb.org/t/p/w342/vVxdaRMprQO2DM4AFyJ6C4qZSFO.jpg,"Title: Public Enemy, The (1931) | Genres: Action|Crime|Drama | Tags:  | Avg rating: 4.25 (2 ratings)"
7057,"Midsummer Night's Dream, A (1935)",Comedy|Fantasy|Romance,19075,"",1,3.5,https://www.themoviedb.org/movie/19075,https://image.tmdb.org/t/p/w342/jIdjacF7a1KTSWcheNEo6qFEY8K.jpg,"Title: Midsummer Night's Dream, A (1935) | Genres: Comedy|Fantasy|Romance | Tags:  | Avg rating: 3.5 (1 ratings)"
7058,Life with Father (1947),Comedy,41465,"",1,3.5,https://www.themoviedb.org/movie/41465,https://image.tmdb.org/t/p/w342/6b7xRttshmonGW6xzSCDMrHMTjA.jpg,Title: Life with Father (1947) | Genres: Comedy | Tags:  | Avg rating: 3.5 (1 ratings)
7059,National Velvet (1944),Children|Drama,17641,horses,2,3.75,https://www.themoviedb.org/movie/17641,https://image.tmdb.org/t/p/w342/iUQfP3s967V3SIAbyomNT8z8MIf.jpg,Title: National Velvet (1944) | Genres: Children|Drama | Tags: horses | Avg rating: 3.75 (2 ratings)
7060,Jesus Christ Superstar (1973),Drama|Musical,12545,"",3,4.0,https://www.themoviedb.org/movie/12545,https://image.tmdb.org/t/p/w342/2NQgIjHxYyMJZWeUFH5cuKhN4nh.jpg,Title: Jesus Christ Superstar (1973) | Genres: Drama|Musical | Tags:  | Avg rating: 4.0 (3 ratings)
7061,Dark Victory (1939),Drama|Romance,27972,terminal illness,1,4.0,https://www.themoviedb.org/movie/27972,https://image.tmdb.org/t/p/w342/fbbzkhKJAxaA6lpHbcJqQIBaI1d.jpg,Title: Dark Victory (1939) | Genres: Drama|Romance | Tags: terminal illness | Avg rating: 4.0 (1 ratings)
7062,Birdman of Alcatraz (1962),Drama,898,"birds, prison",1,4.0,https://www.themoviedb.org/movie/898,https://image.tmdb.org/t/p/w342/6EODLN11HTX4l2cmakAhWIoJLF.jpg,"Title: Birdman of Alcatraz (1962) | Genres: Drama | Tags: birds, prison | Avg rating: 4.0 (1 ratings)"
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama,2000,"",8,4.0,https://www.themoviedb.org/movie/2000,https://image.tmdb.org/t/p/w342/qMk93yMo82svW27FEjudgueBMUL.jpg,"Title: Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972) | Genres: Adventure|Drama | Tags:  | Avg rating: 4.0 (8 ratings)"
7064,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy,648,"",6,3.25,https://www.themoviedb.org/movie/648,https://image.tmdb.org/t/p/w342/iYSe3yrkma0e1B0wWPXgr8w5sDN.jpg,Title: Beauty and the Beast (La belle et la bête) (1946) | Genres: Drama|Fantasy | Tags:  | Avg rating: 3.25 (6 ratings)
7065,"Birth of a Nation, The (1915)",Drama|War,618,"",1,2.0,https://www.themoviedb.org/movie/618,https://image.tmdb.org/t/p/w342/f9MkgI1ObRVvJwWgJyWtRbgyWng.jpg,"Title: Birth of a Nation, The (1915) | Genres: Drama|War | Tags:  | Avg rating: 2.0 (1 ratings)"
7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance,19120,"",2,3.25,https://www.themoviedb.org/movie/19120,https://image.tmdb.org/t/p/w342/NbN10moPWQiiIKDJsC7A3j4Mcy.jpg,Title: Juliet of the Spirits (Giulietta degli spiriti) (1965) | Genres: Comedy|Drama|Fantasy|Romance | Tags:  | Avg rating: 3.25 (2 ratings)
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama,11316,"In Netflix queue, Shakespeare",4,3.5,https://www.themoviedb.org/movie/11316,https://image.tmdb.org/t/p/w342/35wNrDYuZjVCLurOmTZ5j490iuR.jpg,"Title: Macbeth (a.k.a. Tragedy of Macbeth, The) (1971) | Genres: Drama | Tags: In Netflix queue, Shakespeare | Avg rating: 3.5 (4 ratings)"
7070,Red River (1948),Action|Adventure|Western,3089,cattle drive,1,4.0,https://www.themoviedb.org/movie/3089,https://image.tmdb.org/t/p/w342/jyNTsAzrIWB441OtvfbgKtx1kFS.jpg,Title: Red River (1948) | Genres: Action|Adventure|Western | Tags: cattle drive | Avg rating: 4.0 (1 ratings)
7071,"Woman Under the Influence, A (1974)",Drama,29845,In Netflix queue,1,5.0,https://www.themoviedb.org/movie/29845,https://image.tmdb.org/t/p/w342/6EJ4JoTxnH1QmGTE9pPzgtW1cLW.jpg,"Title: Woman Under the Influence, A (1974) | Genres: Drama | Tags: In Netflix queue | Avg rating: 5.0 (1 ratings)"
7072,Stagecoach (1939),Action|Drama|Romance|Western,995,"",3,3.5,https://www.themoviedb.org/movie/995,https://image.tmdb.org/t/p/w342/zgMnfnwWZ3nkx4t0bUDEKtW24O8.jpg,Title: Stagecoach (1939) | Genres: Action|Drama|Romance|Western | Tags:  | Avg rating: 3.5 (3 ratings)
7073,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery,1594,Clousseau,1,2.5,https://www.themoviedb.org/movie/1594,https://image.tmdb.org/t/p/w342/pR6tNqNLYIbRRYC5TFKWVWaVvvK.jpg,"Title: Shot in the Dark, A (1964) | Genres: Comedy|Crime|Mystery | Tags: Clousseau | Avg rating: 2.5 (1 ratings)"
7074,"Navigator, The (1924)",Comedy,32318,"",1,3.5,https://www.themoviedb.org/movie/32318,https://image.tmdb.org/t/p/w342/eFIbnDnBnIi1qnz15UUiMFmjRmL.jpg,"Title: Navigator, The (1924) | Genres: Comedy | Tags:  | Avg rating: 3.5 (1 ratings)"
7075,"Court Jester, The (1956)",Adventure|Comedy|Musical,11839,"",1,3.5,https://www.themoviedb.org/movie/11839,https://image.tmdb.org/t/p/w342/f8ydS7ba8vjsRDLHf08HjZJiArl.jpg,"Title: Court Jester, The (1956) | Genres: Adventure|Comedy|Musical | Tags:  | Avg rating: 3.5 (1 ratings)"
7076,Bullitt (1968),Action|Crime|Drama|Thriller,916,"",8,3.875,https://www.themoviedb.org/movie/916,https://image.tmdb.org/t/p/w342/2ffzF1WmeXtH420fSUoCrecFvDA.jpg,Title: Bullitt (1968) | Genres: Action|Crime|Drama|Thriller | Tags:  | Avg rating: 3.875 (8 ratings)
7078,Jezebel (1938),Drama,1976,"Oscar (Best Actress), Bette Davis",3,3.8333333333333335,https://www.themoviedb.org/movie/1976,https://image.tmdb.org/t/p/w342/xewvSLrr0Ru6qVMwVqVheFLaGm4.jpg,"Title: Jezebel (1938) | Genres: Drama | Tags: Oscar (Best Actress), Bette Davis | Avg rating: 3.8333333333333335 (3 ratings)"
7079,"Hunchback of Notre Dame, The (1939)",Drama,31685,disability,2,3.5,https://www.themoviedb.org/movie/31685,https://image.tmdb.org/t/p/w342/m6fsyHeqSQs4tktk9q3awgo7IzF.jpg,"Title: Hunchback of Notre Dame, The (1939) | Genres: Drama | Tags: disability | Avg rating: 3.5 (2 ratings)"
7080,42nd Street (1933),Drama|Musical|Romance,3062,"",3,4.0,https://www.themoviedb.org/movie/3062,https://image.tmdb.org/t/p/w342/q4UEd8BL74zVsOOaJkKVMLMmdTg.jpg,Title: 42nd Street (1933) | Genres: Drama|Musical|Romance | Tags:  | Avg rating: 4.0 (3 ratings)
7082,That Touch of Mink (1962),Comedy|Romance,12708,"",2,3.75,https://www.themoviedb.org/movie/12708,https://image.tmdb.org/t/p/w342/eEG29x9cljGKL2GPmRK9IByyL9e.jpg,Title: That Touch of Mink (1962) | Genres: Comedy|Romance | Tags:  | Avg rating: 3.75 (2 ratings)
7083,Sweet Dreams (1985),Drama,42045,"",1,3.0,https://www.themoviedb.org/movie/42045,https://image.tmdb.org/t/p/w342/nly5saHERyYxK1YKmfSRA4dQfHs.jpg,Title: Sweet Dreams (1985) | Genres: Drama | Tags:  | Avg rating: 3.0 (1 ratings)
7084,"Play It Again, Sam (1972)",Comedy|Romance,11610,"",4,3.75,https://www.themoviedb.org/movie/11610,https://image.tmdb.org/t/p/w342/yZFz5rwrdVmEoHVkVU7EkZedDfz.jpg,"Title: Play It Again, Sam (1972) | Genres: Comedy|Romance | Tags:  | Avg rating: 3.75 (4 ratings)"
7085,Send Me No Flowers (1964),Comedy|Romance,4939,"",2,3.25,https://www.themoviedb.org/movie/4939,https://image.tmdb.org/t/p/w342/hBnLdDRU4pDaY6WtmDJGNlY5yzj.jpg,Title: Send Me No Flowers (1964) | Genres: Comedy|Romance | Tags:  | Avg rating: 3.25 (2 ratings)
7086,Pygmalion (1938),Comedy|Drama,25016,George Bernard Shaw,1,3.5,https://www.themoviedb.org/movie/25016,https://image.tmdb.org/t/p/w342/aoaSwi4nCKoRWpSv607IVe33x6m.jpg,Title: Pygmalion (1938) | Genres: Comedy|Drama | Tags: George Bernard Shaw | Avg rating: 3.5 (1 ratings)
7087,"Passage to India, A (1984)",Adventure|Drama,15927,E.M. Forster,2,4.0,https://www.themoviedb.org/movie/15927,https://image.tmdb.org/t/p/w342/rvBWlGRKte2U6qElHV13h6JvmSe.jpg,"Title: Passage to India, A (1984) | Genres: Adventure|Drama | Tags: E.M. Forster | Avg rating: 4.0 (2 ratings)"
7088,Black Orpheus (Orfeu Negro) (1959),Drama|Romance,40423,In Netflix queue,1,4.0,https://www.themoviedb.org/movie/40423,https://image.tmdb.org/t/p/w342/fJWzdNRnfjcJuaZiKqaSURFV6Lg.jpg,Title: Black Orpheus (Orfeu Negro) (1959) | Genres: Drama|Romance | Tags: In Netflix queue | Avg rating: 4.0 (1 ratings)
7089,Amarcord (1973),Comedy|Drama,7857,"",2,4.0,https://www.themoviedb.org/movie/7857,https://image.tmdb.org/t/p/w342/6PcyPeenUgVb0S7htBKnW5xcVHy.jpg,Title: Amarcord (1973) | Genres: Comedy|Drama | Tags:  | Avg rating: 4.0 (2 ratings)
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama,79,martial arts,38,3.9210526315789473,https://www.themoviedb.org/movie/79,https://image.tmdb.org/t/p/w342/vxgZto2Cz7ILHAlmRXt50I2brB2.jpg,Title: Hero (Ying xiong) (2002) | Genres: Action|Adventure|Drama | Tags: martial arts | Avg rating: 3.9210526315789473 (38 ratings)
7091,Horse Feathers (1932),Comedy,13912,Marx brothers,2,4.0,https://www.themoviedb.org/movie/13912,https://image.tmdb.org/t/p/w342/iOlb3VVN3DR0zsZuOmvdNRZQQw3.jpg,Title: Horse Feathers (1932) | Genres: Comedy | Tags: Marx brothers | Avg rating: 4.0 (2 ratings)
7092,Anna Karenina (1935),Drama|Romance,70881,"",2,3.5,https://www.themoviedb.org/movie/70881,https://image.tmdb.org/t/p/w342/39bSsAvMGOgN8I5lt2rOQgAXsj7.jpg,Title: Anna Karenina (1935) | Genres: Drama|Romance | Tags:  | Avg rating: 3.5 (2 ratings)
7093,"Front Page, The (1974)",Comedy,987,"",2,3.75,https://www.themoviedb.org/movie/987,https://image.tmdb.org/t/p/w342/r4RtbJk8wVyZ1yk6yBZjzGD4ANU.jpg,"Title: Front Page, The (1974) | Genres: Comedy | Tags:  | Avg rating: 3.75 (2 ratings)"
7096,Rivers and Tides (2001),Documentary,30140,"",1,5.0,https://www.themoviedb.org/movie/30140,https://image.tmdb.org/t/p/w342/6KmRx9auUqQ2bHCPGi32TS5VSYh.jpg,Title: Rivers and Tides (2001) | Genres: Documentary | Tags:  | Avg rating: 5.0 (1 ratings)
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi,81,"",23,4.0,https://www.themoviedb.org/movie/81,https://image.tmdb.org/t/p/w342/tcrkfB8SRPQCgwI88hQScua6nxh.jpg,Title: Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984) | Genres: Adventure|Animation|Drama|Fantasy|Sci-Fi | Tags:  | Avg rating: 4.0 (23 ratings)
7101,Doc Hollywood (1991),Comedy|Romance,11821,"",6,3.0,https://www.themoviedb.org/movie/11821,https://image.tmdb.org/t/p/w342/36yGVgFWg7PvDdZ10Csg1uHpcZd.jpg,Title: Doc Hollywood (1991) | Genres: Comedy|Romance | Tags:  | Avg rating: 3.0 (6 ratings)
7102,Dragnet (1987),Comedy|Crime|Drama,10023,"",4,2.5,https://www.themoviedb.org/movie/10023,https://image.tmdb.org/t/p/w342/77H17YDeHoJCHebpfGF1rY3Dfof.jpg,Title: Dragnet (1987) | Genres: Comedy|Crime|Drama | Tags:  | Avg rating: 2.5 (4 ratings)
7103,Madhouse (1990),Comedy,51036,"",1,3.5,https://www.themoviedb.org/movie/51036,https://image.tmdb.org/t/p/w342/l8BBcinqXq50PeKObT2lvLdTkYb.jpg,Title: Madhouse (1990) | Genres: Comedy | Tags:  | Avg rating: 3.5 (1 ratings)
7104,1941 (1979),Comedy|War,11519,"",3,2.6666666666666665,https://www.themoviedb.org/movie/11519,https://image.tmdb.org/t/p/w342/52Bn5yC6IHQuVxPUza3Q6RZCZTu.jpg,Title: 1941 (1979) | Genres: Comedy|War | Tags:  | Avg rating: 2.6666666666666665 (3 ratings)
7107,Foul Play (1978),Comedy|Thriller,15659,"",2,2.75,https://www.themoviedb.org/movie/15659,https://image.tmdb.org/t/p/w342/mk3enoeLNRXRnYGxKcvPXYY1xci.jpg,Title: Foul Play (1978) | Genres: Comedy|Thriller | Tags:  | Avg rating: 2.75 (2 ratings)
7108,Crime Story (Zhong an zu) (1993),Action|Crime|Drama,18857,"",2,3.25,https://www.themoviedb.org/movie/18857,https://image.tmdb.org/t/p/w342/1LzBLlptRC7ogT8OPi8cb0NrDQb.jpg,Title: Crime Story (Zhong an zu) (1993) | Genres: Action|Crime|Drama | Tags:  | Avg rating: 3.25 (2 ratings)
7109,Beyond the Clouds (Al di là delle nuvole) (1996),Drama|Romance,33517,"",1,3.0,https://www.themoviedb.org/movie/33517,https://image.tmdb.org/t/p/w342/dFvjnu8NxaGlJUuNHTsaw4Ng5ee.jpg,Title: Beyond the Clouds (Al di là delle nuvole) (1996) | Genres: Drama|Romance | Tags:  | Avg rating: 3.0 (1 ratings)
7114,"Collector, The (1965)",Drama|Horror|Thriller,42740,"",1,0.5,https://www.themoviedb.org/movie/42740,https://image.tmdb.org/t/p/w342/iMiih5FGHwpUCAaJAIkYKl5Hffi.jpg,"Title: Collector, The (1965) | Genres: Drama|Horror|Thriller | Tags:  | Avg rating: 0.5 (1 ratings)"
7115,Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller,20126,"",5,2.6,https://www.themoviedb.org/movie/20126,https://image.tmdb.org/t/p/w342/wq7RxV5gMvgO0EKeWpNhegnpJBh.jpg,Title: Deep Red (Profondo rosso) (1975) | Genres: Horror|Mystery|Thriller | Tags:  | Avg rating: 2.6 (5 ratings)
7116,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller,827,"",4,3.125,https://www.themoviedb.org/movie/827,https://image.tmdb.org/t/p/w342/jE8ygUYBUGyUcM4sR6iinPqYeDK.jpg,Title: Diabolique (Les diaboliques) (1955) | Genres: Horror|Mystery|Thriller | Tags:  | Avg rating: 3.125 (4 ratings)
7117,Leprechaun (1993),Comedy|Horror,11811,"",5,2.3,https://www.themoviedb.org/movie/11811,https://image.tmdb.org/t/p/w342/nys3OeafqY07BmEge9OhWHi7bJO.jpg,Title: Leprechaun (1993) | Genres: Comedy|Horror | Tags:  | Avg rating: 2.3 (5 ratings)
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),Animation|Drama|Sci-Fi|War,20043,"",2,3.75,https://www.themoviedb.org/movie/20043,https://image.tmdb.org/t/p/w342/h5naABij9ghj6CLcpBYBkxMGYGX.jpg,Title: Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987) | Genres: Animation|Drama|Sci-Fi|War | Tags:  | Avg rating: 3.75 (2 ratings)
7121,Adam's Rib (1949),Comedy|Romance,25431,Hepburn and Tracy,4,4.75,https://www.themoviedb.org/movie/25431,https://image.tmdb.org/t/p/w342/k9gT6d2sDT9Jd4dvzHowTt3l6Zg.jpg,Title: Adam's Rib (1949) | Genres: Comedy|Romance | Tags: Hepburn and Tracy | Avg rating: 4.75 (4 ratings)
7122,King of Hearts (1966),Comedy|Drama|War,17685,"",1,5.0,https://www.themoviedb.org/movie/17685,https://image.tmdb.org/t/p/w342/7RekNiu247cWDPfSqMyX77Yoez4.jpg,Title: King of Hearts (1966) | Genres: Comedy|Drama|War | Tags:  | Avg rating: 5.0 (1 ratings)
7123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi,2742,"",9,3.4444444444444446,https://www.themoviedb.org/movie/2742,https://image.tmdb.org/t/p/w342/u01kh5jKUWjhom76mguRqUgdvja.jpg,Title: Naked Lunch (1991) | Genres: Drama|Fantasy|Mystery|Sci-Fi | Tags:  | Avg rating: 3.4444444444444446 (9 ratings)
7124,Grass (1999),Documentary,22010,"",3,3.1666666666666665,https://www.themoviedb.org/movie/22010,https://image.tmdb.org/t/p/w342/hkWa0nrel8a1I5xDNHOX8S5q4zu.jpg,Title: Grass (1999) | Genres: Documentary | Tags:  | Avg rating: 3.1666666666666665 (3 ratings)
7125,Spring Forward (1999),Drama,51145,"",1,2.0,https://www.themoviedb.org/movie/51145,https://image.tmdb.org/t/p/w342/id2pAgtG5dNS7lguTpXbhCq9l3g.jpg,Title: Spring Forward (1999) | Genres: Drama | Tags:  | Avg rating: 2.0 (1 ratings)
7127,Run (1991),Action|Drama|Thriller,48129,"",1,3.5,https://www.themoviedb.org/movie/48129,https://image.tmdb.org/t/p/w342/w4sxXgXpALEDFexRZE9cb3j8bb2.jpg,Title: Run (1991) | Genres: Action|Drama|Thriller | Tags:  | Avg rating: 3.5 (1 ratings)
7131,"Summer Place, A (1959)",Drama,18904,"",1,3.0,https://www.themoviedb.org/movie/18904,https://image.tmdb.org/t/p/w342/escHRIldvNphvBnxMcn6ybaJId0.jpg,"Title: Summer Place, A (1959) | Genres: Drama | Tags:  | Avg rating: 3.0 (1 ratings)"
7132,"Night at the Opera, A (1935)",Comedy|Musical|Romance,37719,"Marx brothers, opera",9,4.111111111111111,https://www.themoviedb.org/movie/37719,https://image.tmdb.org/t/p/w342/A4YDGfJwaG7aMxDVrVJsOHJ7ufK.jpg,"Title: Night at the Opera, A (1935) | Genres: Comedy|Musical|Romance | Tags: Marx brothers, opera | Avg rating: 4.111111111111111 (9 ratings)"
7134,"Element of Crime, The (Forbrydelsens Element) (1984)",Drama|Thriller,9063,"",1,4.0,https://www.themoviedb.org/movie/9063,https://image.tmdb.org/t/p/w342/sfg5KUOdR4bfoPiDf63LVG7mlfw.jpg,"Title: Element of Crime, The (Forbrydelsens Element) (1984) | Genres: Drama|Thriller | Tags:  | Avg rating: 4.0 (1 ratings)"
7137,"Cooler, The (2003)",Comedy|Drama|Romance,10744,"",10,3.55,https://www.themoviedb.org/movie/10744,https://image.tmdb.org/t/p/w342/gq3cZxo7SS6HAXdaxObLIyw9N1r.jpg,"Title: Cooler, The (2003) | Genres: Comedy|Drama|Romance | Tags:  | Avg rating: 3.55 (10 ratings)"
7139,In America (2002),Drama|Romance,10511,immigrants,7,3.857142857142857,https://www.themoviedb.org/movie/10511,https://image.tmdb.org/t/p/w342/cUhMjWQyyApA0pFinogCsE2wy8g.jpg,Title: In America (2002) | Genres: Drama|Romance | Tags: immigrants | Avg rating: 3.857142857142857 (7 ratings)
7141,My Flesh and Blood (2003),Documentary,22289,In Netflix queue,1,4.0,https://www.themoviedb.org/movie/22289,https://image.tmdb.org/t/p/w342/nS6FmSnmG40W84xZVXyB5NLMMnL.jpg,Title: My Flesh and Blood (2003) | Genres: Documentary | Tags: In Netflix queue | Avg rating: 4.0 (1 ratings)
7142,Honey (2003),Drama|Romance,10028,"",3,3.0,https://www.themoviedb.org/movie/10028,https://image.tmdb.org/t/p/w342/gnY6d7BoddAAQ8s42fxCJK8lL1A.jpg,Title: Honey (2003) | Genres: Drama|Romance | Tags:  | Avg rating: 3.0 (3 ratings)
7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War,616,"",62,3.903225806451613,https://www.themoviedb.org/movie/616,https://image.tmdb.org/t/p/w342/a8jmJPs5eZBARmnuEEvZwbjwyz4.jpg,"Title: Last Samurai, The (2003) | Genres: Action|Adventure|Drama|War | Tags:  | Avg rating: 3.903225806451613 (62 ratings)"
7147,Big Fish (2003),Drama|Fantasy|Romance,587,"sentimental, dreamlike, Tim Burton, surreal",69,3.8333333333333335,https://www.themoviedb.org/movie/587,https://image.tmdb.org/t/p/w342/tjK063yCgaBAluVU72rZ6PKPH2l.jpg,"Title: Big Fish (2003) | Genres: Drama|Fantasy|Romance | Tags: sentimental, dreamlike, Tim Burton, surreal | Avg rating: 3.8333333333333335 (69 ratings)"
7149,Something's Gotta Give (2003),Comedy|Drama|Romance,6964,"",17,3.6470588235294117,https://www.themoviedb.org/movie/6964,https://image.tmdb.org/t/p/w342/1cpdqe0SpiHzzbOLq9GDUUlZdSl.jpg,Title: Something's Gotta Give (2003) | Genres: Comedy|Drama|Romance | Tags:  | Avg rating: 3.6470588235294117 (17 ratings)
7150,Stuck on You (2003),Comedy,1792,"",10,2.8,https://www.themoviedb.org/movie/1792,https://image.tmdb.org/t/p/w342/g0juCGmr9LVKOSSJiv8o5O8yL8b.jpg,Title: Stuck on You (2003) | Genres: Comedy | Tags:  | Avg rating: 2.8 (10 ratings)
7151,Girl with a Pearl Earring (2003),Drama|Romance,3635,"",12,3.375,https://www.themoviedb.org/movie/3635,https://image.tmdb.org/t/p/w342/nOZyq3GLpjsWWaB0PD3wjpzNNZq.jpg,Title: Girl with a Pearl Earring (2003) | Genres: Drama|Romance | Tags:  | Avg rating: 3.375 (12 ratings)
7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,122,"Adventure, scenic, fantasy, ensemble cast, Tolkein, great soundtrack, fantasy world, lord of the rings, Tolkien, stylized",185,4.118918918918919,https://www.themoviedb.org/movie/122,https://image.tmdb.org/t/p/w342/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,"Title: Lord of the Rings: The Return of the King, The (2003) | Genres: Action|Adventure|Drama|Fantasy | Tags: Adventure, scenic, fantasy, ensemble cast, Tolkein, great soundtrack, fantasy world, lord of the rings, Tolkien, stylized | Avg rating: 4.118918918918919 (185 ratings)"
7154,Mona Lisa Smile (2003),Drama|Romance,11820,"",10,2.8,https://www.themoviedb.org/movie/11820,https://image.tmdb.org/t/p/w342/bg0VKsXnLjIZ0cHmZHZLs9gzrvm.jpg,Title: Mona Lisa Smile (2003) | Genres: Drama|Romance | Tags:  | Avg rating: 2.8 (10 ratings)
7155,Calendar Girls (2003),Comedy,8696,"",8,2.625,https://www.themoviedb.org/movie/8696,https://image.tmdb.org/t/p/w342/yy2cPwrnUquMCmShrf8TbYu6emd.jpg,Title: Calendar Girls (2003) | Genres: Comedy | Tags:  | Avg rating: 2.625 (8 ratings)
